sample_id	Intrahepatic.cholangiocyte	NK.Cell	Monocyte	Macrophage	Secretory.cell	Respiratory.ciliated.cell	Ionocyte.luminal.epithelial.cell.of.mammary.gland	Fibroblast.mesenchymal.stem.cell	Respiratory.secretory.cell	Mast.cell	Basal.cell	Endothelial.cell	neutrophil	B.cell	T.Cell	Erythrocyte.erythroid.progenitor	Platelet	Basophil	Stromal.cell	Mature.conventional.dendritic.cell	Adventitial.cell	Gland.cell	Salivary.bronchial.secretory.cell	Pericyte.cell	Myeloid.progenitor	Pancreatic.Stellate.cell	Pancreatic.alpha.beta.cell	Basal.prostate.cell	Prostate.epithelia	Salivary.gland.cell	Intestinal.enterocyte	Intestinal.secretory.cell	Intestinal.tuft.cell	Type.II.Pneumocyte	Cell.of.skeletal.muscle	Schwann.cell	Tendon.cell	Mesothelial.cell	Plasmablast	Kidney.epithelial.cell	Thymocyte
GHL235_combined	4.02883241984254e-05	0.132764502476839	0.272111613749925	0.000140918990680872	5.03674368901959e-05	0.000142934826413203	3.1572556312645e-05	3.81860539184406e-05	1.14152126232473e-05	7.69518565550969e-05	2.81665729933886e-05	0.157413283566386	0.0144540807234231	0.118175428738398	0.000483833521330958	0.000126020169778799	0.109816458221934	8.04291123661139e-05	2.95179530884826e-05	0.0238223120826185	3.11279663439339e-05	1.1604031378245e-05	1.19648540308291e-05	3.82856491798965e-05	0.157705494911898	2.7625746192089e-05	5.7569575110769e-05	2.1390812485684e-05	4.83535070952321e-05	3.74466637172332e-05	2.26541040206898e-05	1.95434510787173e-05	0.0107234821017621	4.62027261033338e-05	5.93793856206163e-05	0.000588033491097346	3.53242658406691e-05	5.24054188831932e-05	0.000127069108558843	0.000298524237150378	0.000198235845777456
GHL248_combined	0.000918621799989913	0.0579704505977811	0.191938470597087	0.000102725799280816	5.0786432551808e-05	0.00871692550707076	0.000222803394299104	6.84460485608182e-05	1.57595185192487e-05	0.00012861907226681	0.000374817208223105	0.129240567209868	0.0571784765546956	0.127039071985355	0.00100140969060551	0.000149260805459826	0.235479850589587	0.000180431337485852	6.67610505672379e-05	0.0126898847006179	0.000111636435149324	2.82656079826675e-05	2.42231951480757e-05	8.35527759615291e-05	0.128141765096262	7.78562943221915e-05	0.00240619948296927	4.19989263865898e-05	0.000475411663129305	0.000319884392896227	9.64484632715916e-05	5.49132945072636e-05	0.0310533347494488	0.000208012041329954	0.00187118714127307	0.00405444196954175	8.56212541299878e-05	9.07612777019096e-05	0.000131365733776646	0.00424163411445775	0.00286734619048157
GHL252_combined	0.000228587649436757	0.121780591615389	0.0663805910671059	0.000113081815007493	2.25427133298553e-05	0.00454236317773204	6.29456222199888e-05	4.21133262223965e-05	1.66581949481702e-05	0.000125196930204672	0.000226183293939332	0.147547413732035	0.00691382652680541	0.22950375877571	0.00714132877989206	0.0498047889957809	0.11184037412466	8.86181792865104e-05	3.6786809196336e-05	0.017769969236667	4.95437813755797e-05	1.70523757164557e-05	1.93797696869784e-05	8.11854844885915e-05	0.186144671278463	3.94424446489794e-05	0.00111917120879057	3.46296410785316e-05	4.76699402999967e-05	8.79683443341267e-05	0.000156807300943536	4.66269163766739e-05	0.0267777612003674	5.62279398750437e-05	0.000729992363196535	0.0120426595657079	5.60590458589288e-05	0.000148330832025384	8.41559007887437e-05	0.0022662335770203	0.00580671052338762
GHL264_combined	0.0004621581762266	0.059722611148642	0.323012540821365	0.000109963492744152	3.13325964195168e-05	0.00106903999834956	5.33992639002546e-05	5.44463115124268e-05	1.42293100603316e-05	0.000187542983733462	2.42394713567792e-05	0.123090989498486	0.000373795964884675	0.156364541206069	0.0230574425083934	0.000185603084326776	0.06143049394554	0.000135276377431355	4.14997143236142e-05	0.0420929291639971	4.39462349593975e-05	2.18714654058781e-05	1.77568374589746e-05	0.000101135674531649	0.163531711138804	4.06308700314052e-05	0.000397645969326137	3.16487531445352e-05	5.73513827403115e-05	3.16449494360603e-05	3.3900812587045e-05	2.43051862193267e-05	0.0197536409503902	5.34631968088446e-05	9.57210940552861e-05	0.0184149510784042	5.8941668259938e-05	0.000190203487908567	0.00014231847488414	0.000174356182740736	0.00526877955414199
GHL269_combined	0.000801592716667614	0.117115238420692	0.138760452132122	0.000157867800856881	4.855755801813e-05	0.00583394258684002	0.000276002533129645	8.90359791756451e-05	2.4129851239232e-05	0.000176304685228287	9.03963406656885e-05	0.175349613312096	0.00295639256195154	0.21722317252866	0.00872356638842396	0.0131781493155983	0.0547136199177599	0.000214867102666392	5.76332065274043e-05	0.0259263184789498	7.73564155636071e-05	3.7215405414244e-05	3.33075341515737e-05	6.713833151674e-05	0.173398624981913	6.44511242000247e-05	0.00168048088188398	6.03833614756179e-05	7.4926049342392e-05	5.78262197104248e-05	6.45543958166997e-05	4.32818521794758e-05	0.0297984537253842	7.69411702101952e-05	0.000397080573857826	0.0132944464135623	7.44367891521419e-05	0.000157494511880488	0.000159473930162261	0.00287326150810839	0.0157920114072455
GHL274_combined	0.000961630743653376	0.121050211680404	0.170027884128947	0.000151886239899308	5.46749584558619e-05	0.00922448582696011	0.000218323059251339	5.94636997667141e-05	1.91501406479967e-05	0.000173895598518635	0.000873487212097661	0.151579985584486	0.086963855491073	0.0328280247878421	0.000707601790238384	0.00217468912390356	0.102620536825621	0.000129109176998766	6.69698358592952e-05	0.0390480932158502	7.84843137594815e-05	2.47495050460736e-05	2.41835494534767e-05	8.35319496363994e-05	0.226331415458409	5.80054063609305e-05	0.00199215706578327	4.30303881057984e-05	7.85297159584428e-05	5.34607339630307e-05	8.94702216521479e-05	3.71337920879631e-05	0.0411554043298153	6.80446489566306e-05	0.000867271771365169	0.0043033658507149	0.000216755932670628	0.000659506628343527	0.000198196245642301	0.00432814865211094	0.000375194719691616
GHL277_combined	0.00105893929819235	0.0496830928316605	0.0985856714632386	0.000697231487597133	7.20652345266256e-05	0.00539207692334793	0.000231957285261637	8.55730855310345e-05	3.1621734551223e-05	9.69562877039079e-05	0.000270972699393758	0.189064253141496	0.00373508439036307	0.234343407622432	0.000260041533279879	0.024896917656272	0.137540804408543	0.000136768364138901	6.47070476037123e-05	0.00811477335278472	0.000108431270734344	3.19576301851737e-05	3.10029383006061e-05	0.000244143665625512	0.168774940197925	6.96575198279802e-05	0.00222586481718344	5.62256660439989e-05	8.32991922358428e-05	6.68774957610621e-05	0.000476474553783299	0.00012150281423341	0.0312865196616251	7.87662459017195e-05	0.00148712391388568	0.0116868841219605	9.67550046024235e-05	0.00010011981558485	0.000120048883278109	0.00246887120614691	0.0260216175372561
GHL27_combined	4.88047942605979e-05	0.125612479277333	0.203400321322505	0.000125498291784042	4.5488467663539e-05	0.000224277645515478	6.68688369522714e-05	5.28754731597316e-05	1.89057798886244e-05	0.00092784493582649	5.14009909635458e-05	0.140003554412322	0.025422047027098	0.169519682134493	0.000226028430269786	0.0405189817693236	0.0962327733065618	9.55680364695177e-05	4.92792507629003e-05	0.0201570571877998	6.27521320851342e-05	2.7327516727328e-05	2.08964772833318e-05	8.56290932767525e-05	0.164296585906722	4.64193382142418e-05	5.66415936902345e-05	2.93160009849557e-05	4.49556026152536e-05	4.41271548159999e-05	5.74479914755422e-05	3.0854044004603e-05	0.0089323644734298	3.79644934735519e-05	0.000122248164748955	0.00172735912686807	7.90542840321769e-05	0.000334031801046397	0.000152045354738317	0.000578905923285932	0.000433336155527884
GHL284_combined	0.0100284883741649	0.0554904428596025	0.153620455480545	0.00412518080690345	4.77176387092948e-05	0.00635190301574469	0.000471207452731108	5.90916917016628e-05	2.6850220282511e-05	0.00032331277572544	0.000758874344973151	0.11739344770399	0.00227316369384318	0.320867840672156	0.000388924497768398	0.0246944718157117	0.0933065084434647	0.000130171769593554	7.9742353633028e-05	0.0160943050031755	6.74624357657257e-05	2.88739077755971e-05	3.28452034908422e-05	8.20131434713416e-05	0.138458927630978	5.98260157214498e-05	0.00195954332379016	6.25293850551029e-05	7.36683014776752e-05	8.74826014918293e-05	0.000291153182232756	6.47626715410178e-05	0.0267419783364125	9.82924321482852e-05	0.00543592686930122	0.00350325999917276	0.000244920232703082	0.000467385293238833	0.000144277666131602	0.00534430636180933	0.0102184643918712
GHL286_combined	0.00017894913106752	0.0667447481723258	0.172681309951139	0.0148588720876914	2.39277977650417e-05	0.00148961849691706	0.000153274322855235	4.18116573994093e-05	1.2052707152462e-05	0.00211493933943933	0.000400479973901637	0.116411044612376	0.00408133369249774	0.28669683716523	0.00740044306463734	0.00130028684206761	0.108001197150731	0.000315477722231844	3.4340308968324e-05	0.0267570297497019	3.08834226882932e-05	1.51105155193778e-05	1.6007808876165e-05	7.18234451415689e-05	0.151122027309803	3.81832457790438e-05	0.000174455634796581	2.61516102765024e-05	2.86709986064944e-05	8.6683322171267e-05	3.50265010929247e-05	2.77522729903674e-05	0.0173786917257263	4.04516891999193e-05	0.0004777188458258	0.00151030249894633	4.53724156591314e-05	0.000101336634741715	7.32976681755725e-05	0.00186809024347658	0.0171339882444113
GHL288_combined	0.00518735522784955	0.129511242800895	0.167419285822577	0.00532253841700361	0.000119473592134926	0.0132732465583838	0.0004311955477892	0.000146754147625011	5.57138727164642e-05	0.000655621245549264	0.000406574186425128	0.128687244891316	0.0220928238472665	0.131715688129127	0.000262021873835038	0.0233952510904059	0.0622621216441291	0.000367988196033131	0.000117354172105623	0.0336702254310864	0.000395451706192412	6.36436490379962e-05	6.63193437036651e-05	0.000194130632213794	0.209291205218242	0.000123040003708212	0.00527569414207048	0.000142629892318038	0.000407516426789239	0.0003822021206759	0.000310411296615551	0.000143307063574906	0.0376159990008427	0.000224147795301671	0.00258370383210196	0.00857067516945177	0.000314434468860239	0.000293030897657919	0.000165956396692521	0.00809959058481627	0.000237189664878932
GHL308_combined	0.000153221899959376	0.0712409775389175	0.114182754020028	0.000146897724198585	6.91917368332727e-05	0.000172767682556656	7.69387392307572e-05	7.53262108921068e-05	2.5746076537349e-05	9.02067147329397e-05	0.000115338101677639	0.125205775841438	0.000225379586473636	0.312609027412138	0.000270234990523077	0.0335825999158879	0.136980166904898	0.000119542053522429	5.19216918830408e-05	0.000474697939094026	6.58796405485861e-05	3.86833645948895e-05	3.05059757742344e-05	0.000188578772734837	0.149446145419736	7.62988135987759e-05	0.000574941188067229	4.91343630894531e-05	5.78710115220266e-05	0.000125935343043657	0.000166880125242634	4.77132154539429e-05	0.0231700673756319	0.000106824969503856	0.000991382001972622	0.00499179498809433	5.70117359448764e-05	7.08865805518169e-05	0.000180511592679577	0.00238372064272877	0.0213105200980636
GHL30_combined	0.00057988219082682	0.0394071689128849	0.0924335971927128	0.000101046519031712	3.1681431080328e-05	0.000149017191937458	6.24311482309107e-05	6.71299053269804e-05	1.71757628164738e-05	0.000243114103159841	3.75968821006715e-05	0.144144356026189	0.0018169647167348	0.359953072114151	0.000184651794827137	0.0127573301452266	0.0859004734592634	9.2517910822591e-05	6.4769294198163e-05	0.011079998201805	5.39748488020669e-05	2.67149089254835e-05	2.06732782455247e-05	0.000100478496953542	0.230432999561036	5.44783532767571e-05	0.000133654343018257	3.60058232078267e-05	0.000131516305531259	5.5544866544021e-05	5.59492389242938e-05	3.12742847286101e-05	0.00546663517836887	4.29363190021189e-05	0.000127628553946556	0.000262156308249868	5.64618188152315e-05	0.000203480732921429	0.000206244707915587	7.88969805316399e-05	0.013298320187729
GHL34_combined	0.000710702229180925	0.108830657963198	0.153110457668019	7.00271263612381e-05	2.46647247683576e-05	0.000148695290604434	5.25337184977077e-05	3.63959659021694e-05	1.70184427141587e-05	0.000576461300155907	0.000139925757638637	0.0731454008134986	0.161140729285378	0.0639345549284834	0.000142597475807902	0.0117077932692071	0.11860733941272	0.000136314541154714	3.18105087022624e-05	0.0187698133217253	3.81378746851768e-05	1.50346254583275e-05	1.8006625843619e-05	3.79824771496884e-05	0.266802766440514	4.41999805785478e-05	4.6798007732042e-05	2.28854721692824e-05	3.20417636697199e-05	4.4097756055536e-05	2.74262284867036e-05	2.43941515373302e-05	0.016085086833602	4.78864835895674e-05	0.00281914957121952	0.000507895839245798	0.000211562940119609	4.45137794419388e-05	0.000102781741943919	0.00154066266453527	0.000152794998703877
GHL35_combined	5.04049567622196e-05	0.232716267539322	0.118881315619139	0.0133123646639777	3.91230882279403e-05	0.000736883494487642	8.21830914343897e-05	4.59469550587453e-05	1.79383991052777e-05	0.000175823102192338	8.5567116902974e-05	0.13578978393021	0.0897410216933585	0.0825208704317026	0.00271700052956979	7.2157111051716e-05	0.074719056890852	0.000209170802142445	4.1851448461325e-05	0.0107944560489046	4.69371124182455e-05	2.36589092395678e-05	2.26668489308835e-05	8.05257196916595e-05	0.222914215898573	4.89168792525326e-05	7.61604651719214e-05	4.18861312876044e-05	6.98967745062454e-05	4.62451746082133e-05	4.61363296282978e-05	4.64078530818606e-05	0.0113693086642872	5.51349478397911e-05	0.000193731013461202	0.00110179675021583	0.000104380588958483	0.000111375364537428	0.00016733795786242	0.000112561112853277	0.000571532590730212
GHL36_combined	0.00154533642636644	0.141446271104086	0.316534342520747	8.1740951357639e-05	2.77306421567328e-05	4.66156253640295e-05	4.51949229956914e-05	3.51427966207492e-05	1.13554551203899e-05	0.00012310655689543	1.94821478569359e-05	0.0250903048914086	0.179137858135404	0.0748284392973991	0.018705078607554	0.0222675807121702	0.0817623869318737	0.00011912994535342	3.28264548114884e-05	0.00337611137382339	4.13589946510332e-05	1.56555235023744e-05	1.86468831538381e-05	4.88434080253381e-05	0.130929464396201	3.86215674143681e-05	1.62975941608017e-05	2.46630342024428e-05	3.37487444665089e-05	4.20582781747037e-05	2.52799670614717e-05	1.74073097591992e-05	0.00214089608531721	3.29457274440911e-05	0.000151876782539212	6.67649693399825e-05	4.83527103101641e-05	8.43865693159692e-05	0.000127732898838767	7.75867681905599e-05	0.000781376288566408
GHL37_combined	6.5308588569244e-05	0.0870480192871662	0.180133208614104	0.000869139422108325	5.10595706523211e-05	0.000729186942691829	5.57030026002242e-05	6.29785865977793e-05	1.69005165229022e-05	0.000130066129417242	4.58449134743596e-05	0.133918118849239	0.000198375841231336	0.182035046933727	0.000192916121295501	0.0222186142294262	0.164717418168375	0.000128836840160125	4.31504109522506e-05	0.0152502183404067	7.01256643327272e-05	2.61089249882529e-05	2.64498730075038e-05	7.63159396176254e-05	0.17381728633067	6.74507937031317e-05	0.000271463785778382	4.33720804345911e-05	8.37420839812835e-05	5.87867384447151e-05	6.18269156462857e-05	3.83428114126559e-05	0.0173524640686516	5.39523018007652e-05	0.00346939087212256	0.000667711595901898	0.000110242576380126	0.000145321456710024	0.000135432978832089	0.000184128665667162	0.0153299722331987
GHL3_combined	0.000259866767210185	0.200684271622144	0.140543036249489	0.000372819455625442	8.88961321696149e-05	0.000260391200594989	0.000177462980230136	0.000167566258448747	4.37217804451629e-05	0.000347500661027629	6.88112159514238e-05	0.14929738251975	0.000439724016893771	0.170010052728817	0.000792874098541766	0.0328031956072151	0.104736435601784	0.000238221912648665	0.000113963372277947	0.0133893494253128	0.000127308317032073	5.51697786216099e-05	6.28168638956044e-05	0.000235419340325872	0.180067795388026	0.000126540223621772	5.70659008569327e-05	8.48663207537191e-05	8.90532531225379e-05	9.28847400943753e-05	9.03142084586581e-05	7.58819726444611e-05	0.000806355400653131	0.000100908993703315	0.000290982065865312	0.000945160812581561	0.000128154039868796	0.000114982232617812	0.000201490510690585	0.000228014259232682	0.00118329177075483
GHL40_combined	0.000636697299521023	0.0448439997670204	0.105411145393689	0.000190655574899857	0.000118680031413577	0.000472138785130458	0.000117356272640835	0.00016516949243215	3.85689406607993e-05	0.000203171123718262	0.00010159378498552	0.124508516755803	0.124143816909967	0.125138705992837	0.000326750148985903	0.0359599658274619	0.19469258944645	0.000163782025739359	0.000123727739892632	0.000396370768741829	0.000195331639114935	6.53705805735292e-05	6.61626477338935e-05	0.000186090864696348	0.212284916061303	0.000117342447855851	0.000337721403783124	0.000111166500905004	0.000131439942128015	9.56019535940208e-05	9.94554766311377e-05	8.50702403870232e-05	0.0116245652865948	8.34573410366303e-05	0.00354368709208499	0.00806849336408554	0.000258454369336444	0.000122752443192482	0.000158240500121695	0.000711278041220535	0.00389999972162988
GHL45_combined	0.000265417662050837	0.168204164817299	0.233812658823734	0.00288911112086681	8.47301017721157e-05	0.00662792731928873	0.00426795880302027	0.000135471187426405	4.50052472499092e-05	0.000340112691190441	0.000331433625609887	0.0740837014970457	0.0478239031507887	0.122244231269649	0.000236143986624219	0.0746894907006415	0.113696785484504	0.000548842024412173	0.000149910893197873	0.0113986137473983	0.000592654145893194	6.53919484359847e-05	6.63799983814804e-05	0.000103999818842861	0.0824319650202355	0.000124562528180497	0.0011447156272415	0.000107308559988508	0.000373896560289385	0.00012284759789805	0.000123255894016262	8.64613019225468e-05	0.0302299319321465	0.00119483308969657	0.000508519336189914	0.00827778246756862	0.000235238760705505	0.000185168236195672	0.00020941601170996	0.00626187516069727	0.00567818184999423
GHL46_combined	0.0065948724300128	0.080399520252532	0.261591996881505	0.000274967947118235	6.49620051728867e-05	0.0126095721852706	0.000748383325371855	7.08934021625045e-05	2.07418638305889e-05	0.000156617001635065	0.00031036489350054	0.116079963705888	0.00149845352020052	0.180084463030651	0.000136526060495894	0.0309996627593254	0.102545800240254	0.000790323721375469	4.03164528708758e-05	0.0202232622389164	0.000872209973364992	2.54619466234169e-05	1.98394447501713e-05	7.88381010042106e-05	0.113783432644389	6.67500121979205e-05	0.0050017641969063	5.88695790086967e-05	0.000556002225566326	4.00180974079671e-05	0.000292269277007681	7.05973877764819e-05	0.0301418229971429	0.000465045566981242	0.00268987372746155	0.0143940391812531	0.000112545017929095	0.000655733381207677	0.000203265905889734	0.00677585291841676	0.00845410449962595
GHL47_combined	7.67617071824283e-05	0.112673645103972	0.333504091616585	7.63426538142304e-05	2.40475335737601e-05	0.000554697011183933	0.000173828571982567	4.96309289364217e-05	1.36695326270551e-05	0.000130490077701172	6.83716580276066e-05	0.0614197460003372	0.0143412224476178	0.155130190180267	0.000148027307779065	0.0300580768618752	0.187139155586715	5.83306100969788e-05	3.35028320444472e-05	0.000512912505924607	0.000341169306834147	2.22214862200317e-05	2.21507852138478e-05	7.67585260544073e-05	0.0657752935468453	5.64113100878639e-05	0.000148544537821544	3.48183179344838e-05	3.61203935461037e-05	6.21906703863067e-05	4.17585174606755e-05	2.69139480688577e-05	0.00632170987714549	0.000498471712094647	0.00233976618463875	0.0122779339979546	6.43975874938625e-05	0.000103611394825757	8.92961209468789e-05	7.46277591989733e-05	0.0153990932909834
GHL52_combined	0.00173668601190543	0.0965649154483976	0.0835955748987451	0.00139550368190379	9.14071607512384e-05	0.000213366883774487	0.000140706274158614	0.000144408263133969	5.19031280848882e-05	0.000370232477104832	0.000102575573455122	0.135412404911863	0.0130301148752892	0.280345614785097	0.000792013873668109	0.0439332471190902	0.121852455602592	0.000309550553975964	0.000112032462229913	0.0115083602918701	0.000111816944539436	5.53084989238752e-05	5.694169263857e-05	0.000111317316865089	0.17612388112248	8.29604555538464e-05	0.000177291361957041	7.74636290714346e-05	9.66047123509486e-05	8.75464547032573e-05	0.000272693672419761	9.9742869092549e-05	0.00365096822052734	9.57399769129919e-05	0.000231230276080436	0.00886814770711943	9.03406480251938e-05	0.000165107514441051	0.000147248257617023	0.00506254182549226	0.0126320325660983
GHL53_combined	0.00150285205126602	0.0809087399160985	0.130644846357897	0.000217525103703409	9.09232771874849e-05	0.00258651839652992	0.000385708065106454	0.000122299916552022	4.48527659193292e-05	0.00026336667301725	0.000121803723488238	0.156450279520639	0.0554361909078522	0.139099542580681	0.0171339451126789	0.0219822873717815	0.147400896220293	0.000313354181141548	0.000122544707959375	0.00217423417924331	0.000143079286723417	8.05713581675175e-05	7.94835800870273e-05	0.000132802392698906	0.212713915776408	9.90516510307342e-05	0.000417990970692892	0.000130249250387232	0.000199511994980841	0.00019147793627521	0.000438369843719484	9.71691096268187e-05	0.0163804268190146	0.000112458100711565	0.000619005308496163	0.00955563136050042	0.000191869866808559	0.000128424735197896	0.000150630019635215	0.000387767718722743	0.000747401891079029
GHL56_combined	0.0114743018194954	0.06354371316106	0.03016880107968	0.000252606837102081	0.000131231756457592	0.0398898547089486	0.000708842938390124	0.00391069008081284	5.48615926497397e-05	0.000195511070879069	0.00995370926176847	0.0559666240071	0.17111453011663	0.0312053392144908	0.000311794592945704	0.0166891377913654	0.0735747628782741	0.000185956569766869	0.000101460058618574	0.0121809078134462	0.000470312645149004	0.000101105144988586	8.9262362101466e-05	0.00381257075115551	0.338987561549519	0.000192990588001706	0.0121836218411006	0.000237635717786796	0.00392568088530345	0.000576356336815601	0.00191572869651141	0.000344937721686592	0.0661497601219078	0.00177909043000673	0.00107907914185925	0.0250197204888775	0.00131163580600246	0.00256762742176878	0.000180757847887877	0.0160383874204792	0.00142153973120947
